0taskID beam field RA Dec  Good noise bmaj bmin bpa
211214003 10 S1103+5550 165.3345700 55.2237850 0 23.5 17.57 11.98 -7.68
211214003 11 S1103+5550 166.1551500 55.2251620 0 24.2 17.59 11.97 -7.32
211214003 12 S1103+5550 166.9756460 55.2210330 0 24.6 17.61 11.96 -7.02
211214003 13 S1103+5550 167.7957210 55.2114030 0 27.2 17.60 11.94 -6.51
211214003 14 S1103+5550 168.6150410 55.1962810 0 34.4 17.63 11.93 -6.09
211214003 15 S1103+5550 164.0851540 55.6165150 1 25.2 17.46 12.01 -8.28
211214003 16 S1103+5550 164.9137210 55.6262930 1 23.1 17.48 12.00 -7.99
211214003 17 S1103+5550 165.7427230 55.6304850 0 23.3 17.49 11.99 -7.65
211214003 18 S1103+5550 166.5718110 55.6290880 0 24.3 17.51 11.98 -7.26
211214003 19 S1103+5550 167.4006380 55.6221010 0 24.0 17.53 11.97 -6.94
211214003 20 S1103+5550 168.2288590 55.6095340 0 28.8 17.54 11.95 -6.49
211214003 21 S1103+5550 163.6472890 56.0145560 1 29.6 17.37 12.02 -8.52
211214003 22 S1103+5550 164.4841690 56.0273160 1 23.5 17.39 12.02 -8.29
211214003 23 S1103+5550 165.3216750 56.0344100 0 30.5 17.09 12.52 -0.37
211214003 24 S1103+5550 166.1594490 56.0358290 0 22.8 17.43 12.01 -7.62
211214003 25 S1103+5550 166.9971340 56.0315720 0 23.1 17.44 11.99 -7.30
211214003 26 S1103+5550 167.8343720 56.0216440 1 27.0 17.45 11.97 -6.82
211214003 27 S1103+5550 164.0456900 56.4267500 1 27.0 17.30 12.03 -8.59
211214003 28 S1103+5550 164.8917810 56.4368300 0 23.1 17.31 12.03 -8.29
211214003 29 S1103+5550 165.7383330 56.4411520 1 23.0 17.32 12.02 -7.94
211214003 30 S1103+5550 166.5849780 56.4397110 1 23.4 17.34 12.00 -7.53
211214003 31 S1103+5550 167.4313450 56.4325090 1 24.7 17.36 12.00 -7.20
211214003 32 S1103+5550 168.2770670 56.4195540 1 30.2 17.37 11.98 -6.62
211214003 33 S1103+5550 163.5980570 56.8244860 1 32.5 17.20 12.05 -8.84
211214003 34 S1103+5550 164.4528090 56.8376390 0 25.9 17.22 12.04 -8.62
211214003 35 S1103+5550 165.3082270 56.8449520 1 24.9 17.23 12.03 -8.27
211214003 36 S1103+5550 166.1639320 56.8464140 1 25.4 17.25 12.02 -7.96
211214003 37 S1103+5550 167.0195420 56.8420260 1 25.2 17.27 12.01 -7.52
211214003 38 S1103+5550 167.8746740 56.8317920 1 27.6 17.27 12.00 -6.96
211214003 39 S1103+5550 168.7289500 56.8157220 1 43.8 17.83 12.27 -4.91
211217072 00 S1122+5815 170.7458330 58.2655560 1 22.4 18.35 11.53 -15.75
211217072 01 S1122+5815 167.9364070 57.2209340 1 36.3 18.48 11.56 -16.84
211217072 02 S1122+5815 168.8000340 57.2372550 0 28.5 18.50 11.54 -16.40
211217072 03 S1122+5815 169.6645460 57.2476490 0 25.0 18.51 11.53 -15.88
211217072 04 S1122+5815 170.5295510 57.2521060 1 24.4 18.53 11.51 -15.38
211217072 05 S1122+5815 171.3946540 57.2506200 1 24.6 18.56 11.50 -14.86
211217072 06 S1122+5815 172.2594620 57.2431940 0 27.5 18.59 11.48 -14.34
211217072 07 S1122+5815 173.1235800 57.2298340 0 31.6 18.61 11.47 -13.76
211217072 08 S1122+5815 168.3413760 57.6347420 0 33.3 18.40 11.56 -16.92
211217072 09 S1122+5815 169.2151890 57.6483140 0 25.6 18.42 11.54 -16.40
211217072 10 S1122+5815 170.0897150 57.6558590 1 22.9 18.45 11.53 -15.83
211217072 11 S1122+5815 170.9645470 57.6573680 0 23.4 18.47 11.51 -15.31
211217072 12 S1122+5815 171.8392780 57.6528400 0 23.6 18.49 11.50 -14.77
211217072 13 S1122+5815 172.7134980 57.6422810 0 26.4 18.52 11.48 -14.21
211217072 14 S1122+5815 173.5868030 57.6257000 1 33.0 18.54 11.47 -13.65
211217072 15 S1122+5815 168.7558050 58.0473630 0 24.9 18.34 11.56 -16.87
211217072 16 S1122+5815 169.6399540 58.0580910 0 22.9 18.36 11.54 -16.31
211217072 17 S1122+5815 170.5246310 58.0626910 1 22.8 18.38 11.53 -15.78
211217072 18 S1122+5815 171.4094130 58.0611580 0 26.5 18.40 11.51 -15.23
211217072 19 S1122+5815 172.2938790 58.0534930 0 23.7 18.42 11.50 -14.66
211217072 20 S1122+5815 173.1776070 58.0397050 1 27.7 18.45 11.48 -14.11
211217072 21 S1122+5815 168.2861150 58.4446820 1 28.3 18.25 11.57 -17.37
211217072 22 S1122+5815 169.1799850 58.4586890 1 23.7 18.27 11.56 -16.84
211217072 23 S1122+5815 170.0746190 58.4664770 1 22.6 18.29 11.54 -16.30
211217072 24 S1122+5815 170.9695800 58.4680340 1 22.3 18.34 11.54 -15.71
211217072 25 S1122+5815 171.8644320 58.4633610 0 23.7 18.34 11.51 -15.12
211217072 26 S1122+5815 172.7587380 58.4524620 1 26.8 18.36 11.50 -14.54
211217072 27 S1122+5815 168.7095190 58.8575370 0 27.3 18.18 11.57 -17.35
211217072 28 S1122+5815 169.6142180 58.8686100 1 23.7 18.20 11.56 -16.78
211217072 29 S1122+5815 170.5194820 58.8733570 1 22.9 18.23 11.54 -16.21
211217072 30 S1122+5815 171.4248590 58.8717750 1 23.2 18.25 11.53 -15.64
211217072 31 S1122+5815 172.3298960 58.8638630 0 25.4 18.27 11.51 -15.03
211217072 32 S1122+5815 173.2341440 58.8496330 0 28.9 18.29 11.50 -14.45
211217072 33 S1122+5815 168.2282560 59.2545160 0 30.9 18.10 11.58 -17.85
211217072 34 S1122+5815 169.1431250 59.2689740 0 26.0 18.12 11.57 -17.33
211217072 35 S1122+5815 170.0588120 59.2770110 1 24.8 18.15 11.55 -16.73
211217072 36 S1122+5815 170.9748500 59.2786190 1 24.8 18.17 11.54 -16.15
211217072 37 S1122+5815 171.8907710 59.2737960 0 24.3 18.19 11.52 -15.54
211217072 38 S1122+5815 172.8061070 59.2625470 1 25.9 18.21 11.51 -14.93
211217072 39 S1122+5815 173.7203920 59.2448850 1 39.7 18.75 11.75 -13.74
211224127 00 S1041+5815 160.4625000 58.2655560 1 23.8 15.91 12.33  4.70
211224127 01 S1041+5815 157.6530740 57.2209340 0 44.7 15.99 12.28  7.16
211224127 02 S1041+5815 158.5167010 57.2372550 0 32.4 16.01 12.28  6.46
211224127 03 S1041+5815 159.3812130 57.2476490 0 28.1 16.03 12.31  6.38
211224127 04 S1041+5815 160.2462180 57.2521060 1 26.9 16.03 12.25  4.48
211224127 05 S1041+5815 161.1113210 57.2506200 1 26.5 16.07 12.37  6.56
211224127 06 S1041+5815 161.9761290 57.2431940 1 30.0 16.05 12.35  8.03
211224127 07 S1041+5815 162.8402470 57.2298340 1 36.5 16.12 12.35  4.92
211224127 08 S1041+5815 158.0580430 57.6347420 1 37.0 15.97 12.30  7.37
211224127 09 S1041+5815 158.9318560 57.6483140 1 26.9 15.96 12.29  6.53
211224127 10 S1041+5815 159.8063820 57.6558590 0 24.1 15.99 12.32  6.84
211224127 11 S1041+5815 160.6812140 57.6573680 1 24.2 15.95 12.28  5.52
211224127 12 S1041+5815 161.5559450 57.6528400 1 25.0 16.00 12.33  5.55
211224127 13 S1041+5815 162.4301650 57.6422810 1 26.7 16.08 12.30  3.51
211224127 14 S1041+5815 163.3034700 57.6257000 1 34.5 15.99 12.27  4.42
211224127 15 S1041+5815 158.4724720 58.0473630 0 28.4 15.87 12.25  3.13
211224127 16 S1041+5815 159.3566210 58.0580910 0 24.5 15.90 12.32  6.31
211224127 17 S1041+5815 160.2412980 58.0626910 0 23.9 15.92 12.35  6.42
211224127 18 S1041+5815 161.1260800 58.0611580 0 24.8 15.93 12.31  4.97
211224127 19 S1041+5815 162.0105460 58.0534930 1 24.2 15.99 12.33  4.52
211224127 20 S1041+5815 162.8942740 58.0397050 1 28.4 15.93 12.33  5.54
211224127 21 S1041+5815 158.0027820 58.4446820 0 31.6 15.88 12.34  4.76
211224127 22 S1041+5815 158.8966520 58.4586890 0 28.1 15.98 12.47  5.79
211224127 23 S1041+5815 159.7912860 58.4664770 1 23.5 15.86 12.32  4.44
211224127 24 S1041+5815 160.6862470 58.4680340 1 23.0 15.91 12.34  4.59
211224127 25 S1041+5815 161.5810990 58.4633610 1 28.3 15.92 12.34  4.41
211224127 26 S1041+5815 162.4754050 58.4524620 0 31.9 16.31 12.71  9.03
211224127 27 S1041+5815 158.4261860 58.8575370 0 29.7 15.79 12.37  6.55
211224127 28 S1041+5815 159.3308850 58.8686100 0 26.2 15.72 12.31  5.69
211224127 29 S1041+5815 160.2361490 58.8733570 1 26.6 15.58 12.23  6.42
211224127 30 S1041+5815 161.1415260 58.8717750 1 27.6 15.61 12.18  5.59
211224127 31 S1041+5815 162.0465630 58.8638630 1 44.3 15.86 12.34  4.71
211224127 32 S1041+5815 162.9508110 58.8496330 0 34.3 15.77 12.34  5.14
211224127 33 S1041+5815 157.9449230 59.2545160 0 38.4 15.71 12.39  7.33
211224127 34 S1041+5815 158.8597920 59.2689740 0 36.9 15.68 12.36  6.96
211224127 35 S1041+5815 159.7754790 59.2770110 1 26.5 15.76 12.37  6.53
211224127 36 S1041+5815 160.6915170 59.2786190 1 27.0 15.73 12.34  6.30
211224127 37 S1041+5815 161.6074380 59.2737960 1 26.8 15.76 12.33  5.59
211224127 38 S1041+5815 162.5227740 59.2625470 1 28.6 15.78 12.36  5.34
211224127 39 S1041+5815 163.4370590 59.2448850 1 37.0 15.74 12.44  9.19
211225001 00 M2214+3130 333.6916670 31.5125000 0 27.0 25.68 11.18  2.41
211225001 01 M2214+3130 331.9270340 30.4873520 0 46.2 26.32 11.09  2.53
211225001 02 M2214+3130 332.4697970 30.4935380 1 35.6 26.34 11.07  2.55
211225001 03 M2214+3130 333.0127790 30.4974770 1 31.7 26.26 11.05  2.33
211225001 04 M2214+3130 333.5558830 30.4991650 0 30.2 26.42 11.08  2.26
211225001 05 M2214+3130 334.0990120 30.4986020 0 30.0 26.46 11.06  1.99
211225001 06 M2214+3130 334.6420670 30.4957890 1 32.3 26.51 11.04  1.65
211225001 07 M2214+3130 335.1849520 30.4907260 1 39.8 26.57 11.09  1.71
211225001 08 M2214+3130 332.1919500 30.8958510 1 45.2 26.02 11.07  2.43
211225001 09 M2214+3130 332.7371720 30.9009970 1 32.5 26.01 11.08  2.36
211225001 10 M2214+3130 333.2825670 30.9038570 1 27.9 26.12 11.09  2.22
211225001 11 M2214+3130 333.8280360 30.9044290 0 27.5 26.18 11.10  2.09
211225001 12 M2214+3130 334.3734800 30.9027130 0 28.1 26.21 11.08  1.69
211225001 13 M2214+3130 334.9188010 30.8987100 1 30.4 26.27 11.09  1.63
211225001 14 M2214+3130 335.4639000 30.8924220 1 37.4 26.25 11.08  1.47
211225001 15 M2214+3130 332.4592230 31.3039420 0 30.4 25.79 11.14  2.58
211225001 16 M2214+3130 333.0069030 31.3080100 1 27.8 25.82 11.12  2.13
211225001 17 M2214+3130 333.5547080 31.3097540 0 26.6 25.87 11.14  2.31
211225001 18 M2214+3130 334.1025380 31.3091730 0 28.3 25.91 11.16  2.14
211225001 19 M2214+3130 334.6502930 31.3062660 0 27.0 25.95 11.20  2.25
211225001 20 M2214+3130 335.1978720 31.3010370 1 31.7 25.93 11.16  1.96
211225001 21 M2214+3130 332.1789170 31.7062420 1 33.5 25.59 11.20  2.85
211225001 22 M2214+3130 332.7288750 31.7115560 0 28.9 25.60 11.19  2.59
211225001 23 M2214+3130 333.2790100 31.7145090 0 27.1 25.54 11.20  2.53
211225001 24 M2214+3130 333.8292210 31.7150990 0 26.3 25.54 11.19  2.34
211225001 25 M2214+3130 334.3794070 31.7133270 0 30.2 25.65 11.19  2.05
211225001 26 M2214+3130 334.9294660 31.7091940 1 36.2 26.08 11.42  2.56
211225001 27 M2214+3130 332.4484650 32.1144250 0 34.0 25.28 11.25  3.12
211225001 28 M2214+3130 333.0009240 32.1186240 1 28.7 25.20 11.23  2.56
211225001 29 M2214+3130 333.5535120 32.1204240 0 29.1 24.90 11.10  2.31
211225001 30 M2214+3130 334.1061250 32.1198240 0 28.9 24.95 11.09  2.15
211225001 31 M2214+3130 334.6586620 32.1168250 0 33.7 25.42 11.15  1.55
211225001 32 M2214+3130 335.2110180 32.1114270 1 37.0 25.38 11.18  2.07
211225001 33 M2214+3130 332.1656570 32.5165510 1 42.5 24.98 11.27  3.28
211225001 34 M2214+3130 332.7204330 32.5220320 1 37.1 24.98 11.28  3.27
211225001 35 M2214+3130 333.2753910 32.5250790 1 29.6 24.98 11.24  2.63
211225001 36 M2214+3130 333.8304280 32.5256880 1 29.6 25.09 11.22  2.28
211225001 37 M2214+3130 334.3854380 32.5238600 0 30.6 25.13 11.26  2.60
211225001 38 M2214+3130 334.9403190 32.5195960 1 31.9 25.22 11.24  2.16
211225001 39 M2214+3130 335.4949650 32.5128990 1 41.4 25.16 11.28  2.65
211226009 00 S1346+5815 206.7458330 58.2655560 0 30.3 16.28 12.76  9.59
211226009 01 S1346+5815 203.9364070 57.2209340 1 60.2 16.16 12.85 12.35
211226009 02 S1346+5815 204.8000340 57.2372550 1 42.5 16.11 12.82  8.07
211226009 03 S1346+5815 205.6645460 57.2476490 0 35.9 16.13 12.79  7.92
211226009 04 S1346+5815 206.5295510 57.2521060 0 34.0 16.26 12.76  8.11
211226009 05 S1346+5815 207.3946540 57.2506200 1 33.7 16.28 12.76  7.84
211226009 06 S1346+5815 208.2594620 57.2431940 0 35.2 16.34 12.82  9.15
211226009 07 S1346+5815 209.1235800 57.2298340 1 44.5 16.33 12.90  8.94
211226009 08 S1346+5815 204.3413760 57.6347420 1 52.2 16.28 12.66 11.53
211226009 09 S1346+5815 205.2151890 57.6483140 1 36.3 16.24 12.64 12.30
211226009 10 S1346+5815 206.0897150 57.6558590 0 30.7 16.25 12.73 10.43
211226009 11 S1346+5815 206.9645470 57.6573680 0 31.2 16.15 12.64  7.39
211226009 12 S1346+5815 207.8392780 57.6528400 0 33.7 16.26 12.77 10.50
211226009 13 S1346+5815 208.7134980 57.6422810 1 33.9 16.33 12.71  6.10
211226009 14 S1346+5815 209.5868030 57.6257000 0 45.3 16.24 12.68  6.53
211226009 15 S1346+5815 204.7558050 58.0473630 1 34.1 16.15 12.62 12.45
211226009 16 S1346+5815 205.6399540 58.0580910 1 29.8 16.31 12.74 11.88
211226009 17 S1346+5815 206.5246310 58.0626910 0 30.7 16.30 12.75 11.98
211226009 18 S1346+5815 207.4094130 58.0611580 0 32.0 16.24 12.67  7.25
211226009 19 S1346+5815 208.2938790 58.0534930 0 31.2 16.28 12.71  7.09
211226009 20 S1346+5815 209.1776070 58.0397050 1 36.9 16.19 12.67  7.44
211226009 21 S1346+5815 204.2861150 58.4446820 1 37.7 16.09 12.64 11.97
211226009 22 S1346+5815 205.1799850 58.4586890 1 31.7 16.16 12.65 13.24
211226009 23 S1346+5815 206.0746190 58.4664770 1 28.6 16.13 12.72  8.61
211226009 24 S1346+5815 206.9695800 58.4680340 0 29.5 16.22 12.76 11.06
211226009 25 S1346+5815 207.8644320 58.4633610 0 34.5 16.19 12.67  7.03
211226009 26 S1346+5815 208.7587380 58.4524620 0 35.4 16.23 12.73  7.11
211226009 27 S1346+5815 204.7095190 58.8575370 1 38.2 16.01 12.66 11.85
211226009 28 S1346+5815 205.6142180 58.8686100 0 30.8 16.16 12.71 13.85
211226009 29 S1346+5815 206.5194820 58.8733570 0 32.7 15.97 12.62 13.08
211226009 30 S1346+5815 207.4248590 58.8717750 1 32.5 16.02 12.61 13.46
211226009 31 S1346+5815 208.3298960 58.8638630 0 38.6 16.24 12.73  8.32
211226009 32 S1346+5815 209.2341440 58.8496330 1 40.0 16.16 12.82 13.28
211226009 33 S1346+5815 204.2282560 59.2545160 1 46.6 16.11 12.81 16.13
211226009 34 S1346+5815 205.1431250 59.2689740 1 38.2 16.10 12.71 14.45
211226009 35 S1346+5815 206.0588120 59.2770110 1 32.8 16.15 12.73 15.46
211226009 36 S1346+5815 206.9748500 59.2786190 1 32.8 16.27 12.73 18.30
211226009 37 S1346+5815 207.8907710 59.2737960 1 31.7 16.17 12.78 15.19
211226009 38 S1346+5815 208.8061070 59.2625470 1 36.6 16.20 12.82 15.74
211226009 39 S1346+5815 209.7203920 59.2448850 1 47.6 16.15 12.89 18.13
211226050 00 S1044+5550 161.1500000 55.8333330 1 25.1 16.94 12.77 10.38
211226050 01 S1044+5550 158.5119930 54.7914550 1 49.1 17.09 12.65  6.29
211226050 02 S1044+5550 159.3230150 54.8063480 1 33.2 17.07 12.62  6.04
211226050 03 S1044+5550 160.1347710 54.8158330 1 31.6 17.03 12.64  6.25
211226050 04 S1044+5550 160.9469340 54.8198990 1 29.6 17.10 12.72  5.53
211226050 05 S1044+5550 161.7591780 54.8185440 0 29.7 17.09 12.65  6.10
211226050 06 S1044+5550 162.5711780 54.8117670 1 31.5 17.06 12.63  4.85
211226050 07 S1044+5550 163.3826080 54.7995770 1 41.5 17.18 12.69  5.11
211226050 08 S1044+5550 158.8945030 55.2045270 1 46.1 17.12 12.67  6.76
211226050 09 S1044+5550 159.7142430 55.2169050 1 31.6 17.03 12.66  6.70
211226050 10 S1044+5550 160.5345700 55.2237850 0 27.4 17.06 12.72  7.69
211226050 11 S1044+5550 161.3551500 55.2251620 0 27.9 17.02 12.69  7.23
211226050 12 S1044+5550 162.1756460 55.2210330 0 28.9 17.03 12.64  5.45
211226050 13 S1044+5550 162.9957210 55.2114030 0 32.1 17.06 12.62  4.78
211226050 14 S1044+5550 163.8150410 55.1962810 0 40.0 17.02 12.68  6.77
211226050 15 S1044+5550 159.2851540 55.6165150 1 28.2 16.96 12.73 10.07
211226050 16 S1044+5550 160.1137210 55.6262930 1 26.3 16.98 12.75  8.91
211226050 17 S1044+5550 160.9427230 55.6304850 0 26.2 16.96 12.72  8.83
211226050 18 S1044+5550 161.7718110 55.6290880 0 27.9 16.94 12.69  6.74
211226050 19 S1044+5550 162.6006380 55.6221010 1 28.7 17.00 12.71  6.58
211226050 20 S1044+5550 163.4288590 55.6095340 1 33.4 16.99 12.72  7.16
211226050 21 S1044+5550 158.8472890 56.0145560 0 31.9 16.91 12.74  9.49
211226050 22 S1044+5550 159.6841690 56.0273160 1 27.1 16.91 12.73  7.51
211226050 23 S1044+5550 160.5216750 56.0344100 1 26.2 16.90 12.73  8.52
211226050 24 S1044+5550 161.3594490 56.0358290 1 26.7 16.92 12.75  9.31
211226050 25 S1044+5550 162.1971340 56.0315720 1 30.1 16.91 12.70  7.24
211226050 26 S1044+5550 163.0343720 56.0216440 1 31.0 16.92 12.72  7.08
211226050 27 S1044+5550 159.2456900 56.4267500 0 35.4 16.97 12.81 10.79
211226050 28 S1044+5550 160.0917810 56.4368300 1 28.3 16.87 12.82 11.85
211226050 29 S1044+5550 160.9383330 56.4411520 1 28.5 16.61 12.65 11.74
211226050 30 S1044+5550 161.7849780 56.4397110 1 29.3 16.61 12.58  8.16
211226050 31 S1044+5550 162.6313450 56.4325090 1 37.2 16.88 12.72  6.39
211226050 32 S1044+5550 163.4770670 56.4195540 1 36.6 16.85 12.87  9.47
211226050 33 S1044+5550 158.7980570 56.8244860 0 41.8 16.85 12.80  9.75
211226050 34 S1044+5550 159.6528090 56.8376390 0 51.1 29.52 23.10  8.23
211226050 35 S1044+5550 160.5082270 56.8449520 0 29.1 16.83 12.87 10.91
211226050 36 S1044+5550 161.3639320 56.8464140 1 29.1 16.81 12.89 12.13
211226050 37 S1044+5550 162.2195420 56.8420260 1 30.4 16.80 12.84 11.44
211226050 38 S1044+5550 163.0746740 56.8317920 1 33.5 16.77 12.82 10.10
211226050 39 S1044+5550 163.9289500 56.8157220 1 41.8 16.79 13.03 14.85
211227001 00 S2252+4832 343.0250000 48.5372220 0 29.5 18.38 12.85  5.43
211227001 01 S2252+4832 340.7738370 47.5019250 1 55.0 18.53 13.15  5.51
211227001 02 S2252+4832 341.4660850 47.5133930 1 38.2 18.56 13.05  4.76
211227001 03 S2252+4832 342.1587880 47.5206960 1 33.5 18.59 12.93  4.23
211227001 04 S2252+4832 342.8517450 47.5238270 1 34.1 18.70 12.84  2.87
211227001 05 S2252+4832 343.5447520 47.5227830 1 32.8 18.71 12.81  3.48
211227001 06 S2252+4832 344.2376080 47.5175660 1 36.4 18.79 12.77  1.96
211227001 07 S2252+4832 344.9301090 47.5081790 1 44.9 18.77 13.00  2.80
211227001 08 S2252+4832 341.1048300 47.9132160 0 45.1 18.58 12.86  5.29
211227001 09 S2252+4832 341.8028010 47.9227380 1 36.4 18.55 12.88  4.79
211227001 10 S2252+4832 342.5011360 47.9280320 1 30.3 18.52 12.89  4.43
211227001 11 S2252+4832 343.1996260 47.9290900 0 30.9 18.59 12.82  3.29
211227001 12 S2252+4832 343.8980640 47.9259140 1 31.2 18.69 12.75  2.81
211227001 13 S2252+4832 344.5962430 47.9185050 1 33.9 18.71 12.80  2.80
211227001 14 S2252+4832 345.2939550 47.9068700 1 44.0 18.50 12.92  2.63
211227001 15 S2252+4832 341.4412330 48.3236770 1 32.7 18.41 12.97  6.69
211227001 16 S2252+4832 342.1449740 48.3311920 1 29.3 18.48 12.85  5.17
211227001 17 S2252+4832 342.8489820 48.3344150 0 28.2 18.50 12.85  5.62
211227001 18 S2252+4832 343.5530420 48.3333400 0 31.4 18.49 12.72  3.47
211227001 19 S2252+4832 344.2569430 48.3279710 1 30.4 18.61 12.77  4.21
211227001 20 S2252+4832 344.9604720 48.3183110 1 34.9 18.53 12.82  4.05
211227001 21 S2252+4832 341.0739800 48.7234240 1 36.5 18.32 12.97  8.09
211227001 22 S2252+4832 341.7831570 48.7332230 1 31.1 18.35 12.85  6.02
211227001 23 S2252+4832 342.4927130 48.7386690 1 29.4 18.31 12.86  4.43
211227001 24 S2252+4832 343.2024330 48.7397590 1 29.0 18.38 12.81  6.57
211227001 25 S2252+4832 343.9120990 48.7364910 1 32.9 18.46 12.74  4.82
211227001 26 S2252+4832 344.6214930 48.7288670 1 34.9 18.42 12.80  4.11
211227001 27 S2252+4832 341.4155760 49.1340350 1 35.9 18.22 12.97  7.31
211227001 28 S2252+4832 342.1307130 49.1417680 1 30.8 18.23 12.89  7.05
211227001 29 S2252+4832 342.8461290 49.1450830 0 31.1 18.10 12.61  6.63
211227001 30 S2252+4832 343.5616000 49.1439780 1 31.4 18.10 12.64  4.44
211227001 31 S2252+4832 344.2769050 49.1384540 0 42.8 18.30 12.84  3.18
211227001 32 S2252+4832 344.9918190 49.1285150 0 42.5 18.23 12.93  4.60
211227001 33 S2252+4832 341.0421240 49.5335420 1 44.2 18.11 12.95  8.04
211227001 34 S2252+4832 341.7628700 49.5436230 0 46.2 32.08 22.84  5.11
211227001 35 S2252+4832 342.4840160 49.5492250 1 32.6 18.12 12.95  8.15
211227001 36 S2252+4832 343.2053330 49.5503460 1 32.2 18.19 12.88  7.75
211227001 37 S2252+4832 343.9265930 49.5469840 1 33.0 18.12 12.91  7.92
211227001 38 S2252+4832 344.6475670 49.5391420 1 36.0 18.10 12.95  7.14
211227001 39 S2252+4832 345.3680280 49.5268260 1 46.4 17.93 13.13  8.99
211228013 00 S1421+5324 215.4041670 53.4013890 0 26.1 17.07 12.28  2.96
211228013 02 S1421+5324 213.6793880 52.3755710 0 209.9 17.27 12.22  2.38
211228013 03 S1421+5324 214.4457560 52.3842490 0 28.1 17.29 12.22  2.47
211228013 04 S1421+5324 215.2124680 52.3879700 0 27.6 17.30 12.25  1.02
211228013 05 S1421+5324 215.9792480 52.3867290 1 27.4 17.34 12.25  1.50
211228013 06 S1421+5324 216.7458220 52.3805290 1 29.2 17.36 12.20  1.50
211228013 07 S1421+5324 217.5119160 52.3693750 0 38.2 17.37 12.29  1.61
211228013 08 S1421+5324 213.2766390 52.7743600 0 75.1 17.27 12.25  2.57
211228013 09 S1421+5324 214.0499160 52.7856810 0 39.2 17.25 12.27  1.46
211228013 10 S1421+5324 214.8236850 52.7919740 0 26.5 17.23 12.35  0.41
211228013 11 S1421+5324 215.5976670 52.7932320 0 25.7 17.25 12.24  1.69
211228013 12 S1421+5324 216.3715780 52.7894560 1 25.2 17.28 12.22  1.97
211228013 13 S1421+5324 217.1451360 52.7806480 0 27.7 17.30 12.22  2.19
211228013 14 S1421+5324 217.9180600 52.7668170 1 34.6 17.26 12.23  2.73
211228013 15 S1421+5324 213.6467020 53.1857840 0 30.9 17.09 12.32  2.40
211228013 16 S1421+5324 214.4275860 53.1947230 0 29.5 17.12 12.31  1.51
211228013 17 S1421+5324 215.2088330 53.1985560 0 25.0 17.13 12.29  2.55
211228013 18 S1421+5324 215.9901520 53.1972780 0 24.8 17.18 12.25  1.79
211228013 19 S1421+5324 216.7712540 53.1908920 1 24.3 17.23 12.26  2.24
211228013 20 S1421+5324 217.5518480 53.1794020 1 28.9 17.21 12.27  2.47
211228013 21 S1421+5324 213.2359480 53.5844610 1 30.0 17.03 12.30  2.68
211228013 22 S1421+5324 214.0239990 53.5961220 0 26.6 16.99 12.28  2.96
211228013 23 S1421+5324 214.8125730 53.6026030 0 23.5 17.02 12.29  2.88
211228013 24 S1421+5324 215.6013710 53.6039000 0 26.3 17.00 12.28  3.43
211228013 25 S1421+5324 216.3900940 53.6000100 1 26.6 17.03 12.27  2.91
211228013 26 S1421+5324 217.1784440 53.5909380 1 33.4 17.40 12.75  6.95
211228013 27 S1421+5324 213.6127530 53.9960690 1 31.0 16.96 12.33  2.97
211228013 28 S1421+5324 214.4087130 54.0052760 1 25.0 16.93 12.27  2.82
211228013 29 S1421+5324 215.2050570 54.0092240 1 28.7 16.55 12.09  4.18
211228013 30 S1421+5324 216.0014780 54.0079080 1 27.7 16.61 12.09  3.31
211228013 31 S1421+5324 216.7976680 54.0013300 0 34.7 16.99 12.28  2.40
211228013 32 S1421+5324 217.5933210 53.9894960 0 36.0 16.96 12.32  2.91
211228013 33 S1421+5324 213.1936710 54.3944660 0 39.7 16.86 12.31  2.56
211228013 34 S1421+5324 213.9970720 54.4064750 0 33.7 16.85 12.34  2.86
211228013 35 S1421+5324 214.8010270 54.4131510 0 27.6 16.91 12.32  2.17
211228013 36 S1421+5324 215.6052200 54.4144860 1 25.5 16.87 12.32  2.53
211228013 37 S1421+5324 216.4093340 54.4104800 0 30.5 16.86 12.35  3.18
211228013 38 S1421+5324 217.2130520 54.4011370 0 30.2 16.93 12.34  2.59
211228013 39 S1421+5324 218.0160580 54.3864650 1 37.7 16.84 12.39  3.80
211228054 00 S1047+6041 161.9541670 60.6975000 0 21.5 15.60 12.45  5.89
211228054 01 S1047+6041 158.9437530 59.6497470 0 37.7 15.73 12.36  5.49
211228054 02 S1047+6041 159.8690350 59.6676970 0 30.2 15.71 12.38  6.35
211228054 03 S1047+6041 160.7954070 59.6791290 0 26.1 15.70 12.38  6.96
211228054 04 S1047+6041 161.7223850 59.6840310 0 24.8 15.73 12.41  6.29
211228054 05 S1047+6041 162.6494840 59.6823970 0 25.2 15.68 12.43  7.89
211228054 06 S1047+6041 163.5762190 59.6742290 0 28.1 15.77 12.42  4.97
211228054 07 S1047+6041 164.5021070 59.6595350 1 36.4 15.83 12.45  3.97
211228054 08 S1047+6041 159.3747480 60.0643900 1 33.4 15.69 12.41  5.85
211228054 09 S1047+6041 160.3120580 60.0793270 0 25.9 15.68 12.40  5.25
211228054 10 S1047+6041 161.2502490 60.0876320 0 23.9 15.71 12.42  5.75
211228054 11 S1047+6041 162.1888170 60.0892930 0 23.9 15.67 12.42  6.62
211228054 12 S1047+6041 163.1272590 60.0843090 0 24.1 15.71 12.43  5.70
211228054 13 S1047+6041 164.0650720 60.0726870 1 25.7 15.77 12.46  4.72
